2.5002650000 0.9919303881 3.4917352317 0.2500000 0.2500000 0.2500000 0.0000000 0.3333333 0.0000000 False
2.5002650000 0.9919303881 3.4917352317 0.2500000 0.2500000 0.2500000 0.0000000 -0.3333333 0.0000000 False
2.5002650000 1.4654062093 1.0349962442 0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 False
2.5002650000 1.4654062093 1.0349962442 0.2500000 0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 False
2.5002650000 1.4654062093 1.0349962442 0.2500000 0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.4654062093 1.0349962442 0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.9563004576 0.5433382203 0.2500000 0.2500000 0.2500000 0.3333333 0.0000000 0.3333333 False
2.5002650000 1.9563004576 0.5433382203 0.2500000 0.2500000 0.2500000 -0.3333333 0.0000000 0.3333333 False
2.5002650000 1.9563004576 4.4565621253 0.2500000 0.2500000 0.2500000 0.0000000 0.3333333 0.3333333 False
2.5002650000 1.9563004576 0.5433382203 0.2500000 0.2500000 0.2500000 0.3333333 0.0000000 -0.3333333 False
2.5002650000 1.9563004576 0.5433382203 0.2500000 0.2500000 0.2500000 -0.3333333 0.0000000 -0.3333333 False
2.5002650000 1.9563004576 4.4565621253 0.2500000 0.2500000 0.2500000 0.0000000 -0.3333333 -0.3333333 False
2.5002650000 2.3774694442 4.8773057950 0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 False
2.5002650000 2.3774694442 4.8773057950 0.2500000 0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 False
2.5002650000 2.3774694442 4.8773057950 0.2500000 0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 False
2.5002650000 2.3774694442 4.8773057950 0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 2.5099333071 -0.0103317224 0.2500000 0.2500000 0.2500000 0.0000000 0.0000000 0.0000000 False
2.5002650000 2.5099333071 -0.0087948149 0.2500000 0.2500000 0.2500000 0.0000000 0.0000000 0.0000000 False
2.5002650000 3.0597146720 5.5606042310 0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 False
2.5002650000 3.0597146720 5.5606042310 0.2500000 0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 False
2.5002650000 3.0597146720 5.5606042310 0.2500000 0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 False
2.5002650000 3.0597146720 5.5606042310 0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 3.3619679519 5.8631444741 0.2500000 0.2500000 0.2500000 0.0000000 0.3333333 0.3333333 False
2.5002650000 3.3619679519 5.8631444741 0.2500000 0.2500000 0.2500000 0.0000000 -0.3333333 -0.3333333 False
2.5002650000 0.9919303881 3.4917352317 -0.2500000 0.2500000 0.2500000 0.0000000 0.3333333 0.0000000 False
2.5002650000 0.9919303881 3.4917352317 -0.2500000 0.2500000 0.2500000 0.0000000 -0.3333333 0.0000000 False
2.5002650000 1.4654062093 1.0349962442 -0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 False
2.5002650000 1.4654062093 1.0349962442 -0.2500000 0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 False
2.5002650000 1.4654062093 1.0349962442 -0.2500000 0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.4654062093 1.0349962442 -0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.9563004576 0.5433382203 -0.2500000 0.2500000 0.2500000 0.3333333 0.0000000 0.3333333 False
2.5002650000 1.9563004576 0.5433382203 -0.2500000 0.2500000 0.2500000 -0.3333333 0.0000000 0.3333333 False
2.5002650000 1.9563004576 4.4565621253 -0.2500000 0.2500000 0.2500000 0.0000000 0.3333333 0.3333333 False
2.5002650000 1.9563004576 0.5433382203 -0.2500000 0.2500000 0.2500000 0.3333333 0.0000000 -0.3333333 False
2.5002650000 1.9563004576 0.5433382203 -0.2500000 0.2500000 0.2500000 -0.3333333 0.0000000 -0.3333333 False
2.5002650000 1.9563004576 4.4565621253 -0.2500000 0.2500000 0.2500000 0.0000000 -0.3333333 -0.3333333 False
2.5002650000 2.3774694442 4.8773057950 -0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 False
2.5002650000 2.3774694442 4.8773057950 -0.2500000 0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 False
2.5002650000 2.3774694442 4.8773057950 -0.2500000 0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 False
2.5002650000 2.3774694442 4.8773057950 -0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 2.5099333071 -0.0103317224 -0.2500000 0.2500000 0.2500000 0.0000000 0.0000000 0.0000000 False
2.5002650000 2.5099333071 -0.0087948149 -0.2500000 0.2500000 0.2500000 0.0000000 0.0000000 0.0000000 False
2.5002650000 3.0597146720 5.5606042310 -0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 False
2.5002650000 3.0597146720 5.5606042310 -0.2500000 0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 False
2.5002650000 3.0597146720 5.5606042310 -0.2500000 0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 False
2.5002650000 3.0597146720 5.5606042310 -0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 3.3619679519 5.8631444741 -0.2500000 0.2500000 0.2500000 0.0000000 0.3333333 0.3333333 False
2.5002650000 3.3619679519 5.8631444741 -0.2500000 0.2500000 0.2500000 0.0000000 -0.3333333 -0.3333333 False
2.5002650000 0.9065539197 1.5938038523 0.2500000 -0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 True
2.5002650000 0.9065539197 1.5938038523 0.2500000 -0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 False
2.5002650000 0.9065539197 1.5938038523 0.2500000 -0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 False
2.5002650000 0.9065539197 1.5938038523 0.2500000 -0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.0349962442 1.4654062093 0.2500000 -0.2500000 0.2500000 0.2500000 0.2500000 0.2500000 False
2.5002650000 1.0349962442 1.4654062093 0.2500000 -0.2500000 0.2500000 -0.2500000 0.2500000 0.2500000 False
2.5002650000 1.0349962442 1.4654062093 0.2500000 -0.2500000 0.2500000 0.2500000 -0.2500000 -0.2500000 False
2.5002650000 1.0349962442 1.4654062093 0.2500000 -0.2500000 0.2500000 -0.2500000 -0.2500000 -0.2500000 False
2.5002650000 1.5938038523 0.9065539197 0.2500000 -0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 True
2.5002650000 1.5938038523 0.9065539197 0.2500000 -0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 False
2.5002650000 1.5938038523 0.9065539197 0.2500000 -0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.5938038523 0.9065539197 0.2500000 -0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.7214287589 4.2223074577 0.2500000 -0.2500000 0.2500000 0.3333333 0.0000000 0.0000000 False
2.5002650000 1.7214287589 4.2223074577 0.2500000 -0.2500000 0.2500000 -0.3333333 0.0000000 0.0000000 False
2.5002650000 2.1140366458 4.6150489982 0.2500000 -0.2500000 0.2500000 0.3333333 0.3333333 0.0000000 False
2.5002650000 2.1140366458 4.6150489982 0.2500000 -0.2500000 0.2500000 -0.3333333 0.3333333 0.0000000 False
2.5002650000 2.1140366458 4.6150489982 0.2500000 -0.2500000 0.2500000 0.3333333 -0.3333333 0.0000000 False
2.5002650000 2.1140366458 4.6150489982 0.2500000 -0.2500000 0.2500000 -0.3333333 -0.3333333 0.0000000 False
2.5002650000 0.9065539197 1.5938038523 -0.2500000 -0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 False
2.5002650000 0.9065539197 1.5938038523 -0.2500000 -0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 True
2.5002650000 0.9065539197 1.5938038523 -0.2500000 -0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 False
2.5002650000 0.9065539197 1.5938038523 -0.2500000 -0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.0349962442 1.4654062093 -0.2500000 -0.2500000 0.2500000 0.2500000 0.2500000 0.2500000 False
2.5002650000 1.0349962442 1.4654062093 -0.2500000 -0.2500000 0.2500000 -0.2500000 0.2500000 0.2500000 False
2.5002650000 1.0349962442 1.4654062093 -0.2500000 -0.2500000 0.2500000 0.2500000 -0.2500000 -0.2500000 False
2.5002650000 1.0349962442 1.4654062093 -0.2500000 -0.2500000 0.2500000 -0.2500000 -0.2500000 -0.2500000 False
2.5002650000 1.5938038523 0.9065539197 -0.2500000 -0.2500000 0.2500000 0.2500000 -0.2500000 0.2500000 False
2.5002650000 1.5938038523 0.9065539197 -0.2500000 -0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 True
2.5002650000 1.5938038523 0.9065539197 -0.2500000 -0.2500000 0.2500000 0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.5938038523 0.9065539197 -0.2500000 -0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.7214287589 4.2223074577 -0.2500000 -0.2500000 0.2500000 0.3333333 0.0000000 0.0000000 False
2.5002650000 1.7214287589 4.2223074577 -0.2500000 -0.2500000 0.2500000 -0.3333333 0.0000000 0.0000000 False
2.5002650000 2.1140366458 4.6150489982 -0.2500000 -0.2500000 0.2500000 0.3333333 0.3333333 0.0000000 False
2.5002650000 2.1140366458 4.6150489982 -0.2500000 -0.2500000 0.2500000 -0.3333333 0.3333333 0.0000000 False
2.5002650000 2.1140366458 4.6150489982 -0.2500000 -0.2500000 0.2500000 0.3333333 -0.3333333 0.0000000 False
2.5002650000 2.1140366458 4.6150489982 -0.2500000 -0.2500000 0.2500000 -0.3333333 -0.3333333 0.0000000 False
2.5002650000 0.9065539197 1.5938038523 0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 0.2500000 False
2.5002650000 0.9065539197 1.5938038523 0.2500000 0.2500000 -0.2500000 -0.2500000 -0.2500000 0.2500000 False
2.5002650000 0.9065539197 1.5938038523 0.2500000 0.2500000 -0.2500000 0.2500000 0.2500000 -0.2500000 True
2.5002650000 0.9065539197 1.5938038523 0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.0349962442 1.4654062093 0.2500000 0.2500000 -0.2500000 0.2500000 0.2500000 0.2500000 False
2.5002650000 1.0349962442 1.4654062093 0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 0.2500000 False
2.5002650000 1.0349962442 1.4654062093 0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 -0.2500000 False
2.5002650000 1.0349962442 1.4654062093 0.2500000 0.2500000 -0.2500000 -0.2500000 -0.2500000 -0.2500000 False
2.5002650000 1.5938038523 0.9065539197 0.2500000 0.2500000 -0.2500000 0.2500000 -0.2500000 0.2500000 False
2.5002650000 1.5938038523 0.9065539197 0.2500000 0.2500000 -0.2500000 -0.2500000 -0.2500000 0.2500000 False
2.5002650000 1.5938038523 0.9065539197 0.2500000 0.2500000 -0.2500000 0.2500000 0.2500000 -0.2500000 True
2.5002650000 1.5938038523 0.9065539197 0.2500000 0.2500000 -0.2500000 -0.2500000 0.2500000 -0.2500000 False
2.5002650000 1.7214287589 4.2223074577 0.2500000 0.2500000 -0.2500000 0.3333333 0.0000000 0.0000000 False
2.5002650000 1.7214287589 4.2223074577 0.2500000 0.2500000 -0.2500000 -0.3333333 0.0000000 0.0000000 False
