1.79533	16.16476	Merging	Normal
2.08754	15.87145	Merging	Normal
5.54437	12.41461	Merging	Normal
7.70156	10.25826	Merging	Normal
10.25826	7.70156	Merging	Normal
5.54324	12.4155	Merging	Normal
5.54324	12.4155	Merging	Normal
5.54324	12.41691	Merging	Normal
5.54324	12.41693	Merging	Normal
5.54324	12.41693	Merging	Normal
12.32521	5.63567	Merging	Normal
12.32521	5.63567	Merging	Normal
12.3987	5.5606	Merging	Normal
12.3987	5.5606	Merging	Normal
15.64861	2.31225	Merging	Normal
1.81536	16.14329	Merging	Normal
11.29752	6.66283	Merging	Normal
11.38381	6.57681	Merging	Normal
12.4	5.55863	Merging	Normal
12.4	5.5606	Merging	Normal
1.81536	16.14329	Merging	Normal
11.29752	6.66283	Merging	Normal
11.38381	6.57681	Merging	Normal
12.4	5.55863	Merging	Normal
12.4	5.5606	Merging	Normal
1.25784	16.70174	Merging	Normal
1.25784	16.70174	Merging	Normal
2.42508	15.53401	Merging	Normal
2.42508	15.53401	Merging	Normal
5.56583	12.39468	Merging	Normal
15.53401	2.42508	Merging	Normal
15.53401	2.42508	Merging	Normal
16.14329	1.81536	Merging	Normal
16.14329	1.81536	Merging	Normal
16.14329	1.81536	Merging	Normal
16.14329	1.81536	Merging	Normal
16.23914	1.72143	Merging	Normal
16.23914	1.72143	Merging	Normal
16.23914	1.72143	Merging	Normal
16.23914	1.72143	Merging	Normal
0.74289	17.21681	Merging	Normal
0.74289	17.21681	Merging	Normal
5.59517	12.36377	Merging	Normal
5.59517	12.36377	Merging	Normal
5.63567	12.32521	Merging	Normal
5.63567	12.32521	Merging	Normal
10.19285	7.76687	Merging	Normal
10.19285	7.76687	Merging	Normal
12.39872	5.5606	Merging	Normal
12.39872	5.5606	Merging	Normal
12.41461	5.54437	Merging	Normal
12.41461	5.54437	Merging	Normal
17.21681	0.74289	Merging	Normal
17.21681	0.74289	Merging	Normal
0.74289	17.21681	Merging	Normal
0.74289	17.21681	Merging	Normal
5.59517	12.36377	Merging	Normal
5.59517	12.36377	Merging	Normal
5.63567	12.32521	Merging	Normal
5.63567	12.32521	Merging	Normal
10.19285	7.76687	Merging	Normal
10.19285	7.76687	Merging	Normal
12.39872	5.5606	Merging	Normal
12.39872	5.5606	Merging	Normal
12.41461	5.54437	Merging	Normal
12.41461	5.54437	Merging	Normal
17.21681	0.74289	Merging	Normal
17.21681	0.74289	Merging	Normal
5.59262	12.36732	Merging	Normal
12.36732	5.59262	Merging	Normal
5.59262	12.36732	Merging	Normal
12.36732	5.59262	Merging	Normal
12.32521	5.63567	Merging	Normal
12.32521	5.63567	Merging	Normal
16.14696	1.8138	Merging	Normal
16.14696	1.8138	Merging	Normal
1.81536	16.14329	Merging	Normal
12.4	5.55863	Merging	Normal
1.81536	16.14329	Merging	Normal
12.4	5.55863	Merging	Normal
2.21817	15.7409	Merging	Normal
15.87145	2.08754	Merging	Normal
15.87145	2.08754	Merging	Normal
15.87145	2.08754	Merging	Normal
15.87145	2.08754	Merging	Normal
17.09294	0.8664	Merging	Normal
17.09294	0.8664	Merging	Normal
1.8138	16.14696	Merging	Normal
2.44725	15.51312	Merging	Normal
5.59262	12.36766	Merging	Normal
5.59262	12.36766	Merging	Normal
5.59262	12.36732	Merging	Normal
5.62046	12.34001	Merging	Normal
5.62046	12.34042	Merging	Normal
10.26057	7.69851	Merging	Normal
12.36732	5.59262	Merging	Normal
16.19645	1.76334	Merging	Normal
16.37244	1.58783	Merging	Normal
16.37244	1.58783	Merging	Normal
1.8138	16.14696	Merging	Normal
2.44725	15.51312	Merging	Normal
5.59262	12.36766	Merging	Normal
5.59262	12.36766	Merging	Normal
5.59262	12.36732	Merging	Normal
5.62046	12.34001	Merging	Normal
5.62046	12.34042	Merging	Normal
10.26057	7.69851	Merging	Normal
12.36732	5.59262	Merging	Normal
16.19645	1.76334	Merging	Normal
16.37244	1.58783	Merging	Normal
16.37244	1.58783	Merging	Normal
2.42508	15.53401	Merging	Normal
15.53401	2.42508	Merging	Normal
0.74289	17.21681	Merging	Normal
17.21681	0.74289	Merging	Normal
0.74289	17.21681	Merging	Normal
17.21681	0.74289	Merging	Normal
1.73576	10.1814	Merging	Normal
1.73576	10.1814	Merging	Normal
1.73576	10.1814	Merging	Normal
1.73576	10.1814	Merging	Normal
2.50993	9.406	Merging	Normal
2.50993	9.406	Merging	Normal
5.80736	6.11044	Merging	Normal
10.06538	1.85154	Merging	Normal
10.06538	1.85154	Merging	Normal
10.06538	1.85154	Merging	Normal
10.06538	1.85154	Merging	Normal
10.1814	1.73576	Merging	Normal
10.1814	1.73576	Merging	Normal
10.1814	1.73576	Merging	Normal
10.1814	1.73576	Merging	Normal
1.73576	10.1814	Merging	Normal
1.73576	10.1814	Merging	Normal
2.50993	9.406	Merging	Normal
10.06538	1.85154	Merging	Normal
10.06538	1.85154	Merging	Normal
10.1814	1.73576	Merging	Normal
10.1814	1.73576	Merging	Normal
1.8282	10.08848	Merging	Normal
2.41311	9.50391	Merging	Normal
2.41311	9.50391	Merging	Normal
5.82099	6.09564	Merging	Normal
7.36783	4.54974	Merging	Normal
7.36783	4.54974	Merging	Normal
7.36783	4.54974	Merging	Normal
7.36783	4.54974	Merging	Normal
7.69851	4.21796	Merging	Normal
7.69851	4.21796	Merging	Normal
9.92742	1.99039	Merging	Normal
9.92742	1.99039	Merging	Normal
10.09283	1.82446	Merging	Normal
2.41311	9.50391	Merging	Normal
7.36783	4.54974	Merging	Normal
7.36783	4.54974	Merging	Normal
7.69851	4.21796	Merging	Normal
9.92742	1.99039	Merging	Normal
7.36783	4.54974	Merging	Normal
7.36783	4.54974	Merging	Normal
7.36783	4.54974	Merging	Normal
1.73576	10.1814	Merging	Normal
1.73576	10.1814	Merging	Normal
2.50993	9.406	Merging	Normal
2.50993	9.406	Merging	Normal
7.44162	4.47629	Merging	Normal
7.44162	4.47629	Merging	Normal
9.32378	2.59274	Merging	Normal
9.95223	1.96436	Merging	Normal
10.06538	1.85154	Merging	Normal
10.06538	1.85154	Merging	Normal
10.1814	1.73576	Merging	Normal
10.1814	1.73576	Merging	Normal
1.73576	10.1814	Merging	Normal
2.50993	9.406	Merging	Normal
7.44162	4.47629	Merging	Normal
10.06538	1.85154	Merging	Normal
10.1814	1.73576	Merging	Normal
1.81139	10.10632	Merging	Normal
1.81139	10.10632	Merging	Normal
1.82446	10.09283	Merging	Normal
2.59697	9.32053	Merging	Normal
6.11044	5.80736	Merging	Normal
7.69736	4.22035	Merging	Normal
9.30554	2.61139	Merging	Normal
9.81876	2.09801	Merging	Normal
1.68086	10.23546	Merging	Normal
2.32216	9.59434	Merging	Normal
2.32216	9.59434	Merging	Normal
9.50391	2.41311	Merging	Normal
9.50391	2.41311	Merging	Normal
9.50391	2.41378	Merging	Normal
9.50391	2.41378	Merging	Normal
10.22044	1.69626	Merging	Normal
2.32216	9.59434	Merging	Normal
9.50391	2.41311	Merging	Normal
9.50391	2.41378	Merging	Normal
1.68974	10.22735	Merging	Normal
4.55682	7.35981	Merging	Normal
6.09564	5.82099	Merging	Normal
6.09564	5.8216	Merging	Normal
7.35981	4.55682	Merging	Normal
10.08848	1.8282	Merging	Normal
10.10632	1.81139	Merging	Normal
1.99039	9.92742	Merging	Normal
1.99039	9.92742	Merging	Normal
1.99039	9.92614	Merging	Normal
2.49062	9.42717	Merging	Normal
2.49062	9.42717	Merging	Normal
2.49062	9.42634	Merging	Normal
4.21796	7.69851	Merging	Normal
4.21796	7.69851	Merging	Normal
7.70156	4.21645	Merging	Normal
7.70156	4.21645	Merging	Normal
9.41081	2.507	Merging	Normal
9.42717	2.49062	Merging	Normal
9.42717	2.49062	Merging	Normal
10.22735	1.68974	Merging	Normal
1.99039	9.92742	Merging	Normal
2.49062	9.42717	Merging	Normal
4.21796	7.69851	Merging	Normal
7.70156	4.21645	Merging	Normal
9.42717	2.49062	Merging	Normal
1.68974	10.22735	Merging	Normal
4.55682	7.35981	Merging	Normal
5.99583	5.92117	Merging	Normal
6.09564	5.8216	Merging	Normal
7.35981	4.55682	Merging	Normal
10.10632	1.81139	Merging	Normal
1.99039	9.92614	Merging	Normal
2.08754	9.82976	Merging	Normal
2.08754	9.82976	Merging	Normal
2.49062	9.42717	Merging	Normal
2.49062	9.42717	Merging	Normal
2.49062	9.42634	Merging	Normal
7.70156	4.21645	Merging	Normal
7.70156	4.21645	Merging	Normal
9.41081	2.507	Merging	Normal
9.42717	2.49062	Merging	Normal
9.42717	2.49062	Merging	Normal
9.52382	2.39313	Merging	Normal
10.09904	1.81845	Merging	Normal
10.22735	1.68974	Merging	Normal
2.08754	9.82976	Merging	Normal
2.49062	9.42717	Merging	Normal
7.70156	4.21645	Merging	Normal
9.42717	2.49062	Merging	Normal
2.507	9.41081	Merging	Normal
2.507	9.41081	Merging	Normal
5.8216	6.09564	Merging	Normal
5.8216	6.09564	Merging	Normal
9.42634	2.49062	Merging	Normal
9.42634	2.49062	Merging	Normal
9.52467	2.39313	Merging	Normal
9.52467	2.39313	Merging	Normal
9.92614	1.99039	Merging	Normal
9.92614	1.99039	Merging	Normal
1.85154	10.06538	Merging	Normal
1.85154	10.06538	Merging	Normal
1.85154	10.06538	Merging	Normal
1.85154	10.06538	Merging	Normal
4.21645	7.70156	Merging	Normal
4.21645	7.70156	Merging	Normal
4.21645	7.70156	Merging	Normal
4.21645	7.70156	Merging	Normal
4.54974	7.36783	Merging	Normal
4.54974	7.36783	Merging	Normal
4.54974	7.36783	Merging	Normal
4.54974	7.36783	Merging	Normal
1.85154	10.06538	Merging	Normal
1.85154	10.06538	Merging	Normal
4.21645	7.70156	Merging	Normal
4.21645	7.70156	Merging	Normal
4.54974	7.36783	Merging	Normal
4.54974	7.36783	Merging	Normal
1.69626	10.22044	Merging	Normal
2.09801	9.81876	Merging	Normal
2.39313	9.52382	Merging	Normal
2.39313	9.52467	Merging	Normal
2.39313	9.52467	Merging	Normal
4.22035	7.69736	Merging	Normal
2.61139	9.30554	Merging	Normal
9.406	2.50993	Merging	Normal
9.406	2.50993	Merging	Normal
9.82976	2.08754	Merging	Normal
9.82976	2.08754	Merging	Normal
9.406	2.50993	Merging	Normal
9.82976	2.08754	Merging	Normal
1.75349	10.16427	Merging	Normal
1.75349	10.16427	Merging	Normal
1.8138	10.10246	Merging	Normal
1.8138	10.10246	Merging	Normal
10.10246	1.8138	Merging	Normal
10.10246	1.8138	Merging	Normal
10.16427	1.75349	Merging	Normal
10.16427	1.75349	Merging	Normal
1.75349	10.16427	Merging	Normal
1.8138	10.10246	Merging	Normal
10.10246	1.8138	Merging	Normal
10.16427	1.75349	Merging	Normal
1.71091	10.20592	Merging	Normal
9.52467	2.39313	Merging	Normal
1.81536	10.10246	Merging	Normal
1.81536	10.10246	Merging	Normal
1.85154	10.06538	Merging	Normal
1.85154	10.06538	Merging	Normal
2.48274	9.43438	Merging	Normal
4.54974	7.36783	Merging	Normal
4.54974	7.36783	Merging	Normal
9.54293	2.37305	Merging	Normal
9.54293	2.37478	Merging	Normal
1.81536	10.10246	Merging	Normal
1.85154	10.06538	Merging	Normal
4.54974	7.36783	Merging	Normal
1.81845	10.09904	Merging	Normal
1.96436	9.95223	Merging	Normal
2.37305	9.54293	Merging	Normal
2.37478	9.54293	Merging	Normal
2.59274	9.32378	Merging	Normal
5.92117	5.99583	Merging	Normal
9.43438	2.48274	Merging	Normal
9.59778	2.31954	Merging	Normal
9.81848	2.09801	Merging	Normal
10.23546	1.68086	Merging	Normal
1.75349	10.16427	Merging	Normal
1.75349	10.16427	Merging	Normal
1.8138	10.10246	Merging	Normal
1.8138	10.10246	Merging	Normal
2.41378	9.50391	Merging	Normal
2.41378	9.50391	Merging	Normal
4.47629	7.44162	Merging	Normal
4.47629	7.44162	Merging	Normal
9.32053	2.59697	Merging	Normal
9.59434	2.32216	Merging	Normal
9.59434	2.32216	Merging	Normal
10.10246	1.8138	Merging	Normal
10.10246	1.8138	Merging	Normal
10.10246	1.81536	Merging	Normal
10.10246	1.81536	Merging	Normal
10.10246	1.81505	Merging	Normal
10.16427	1.75349	Merging	Normal
10.16427	1.75349	Merging	Normal
10.20592	1.71091	Merging	Normal
1.75349	10.16427	Merging	Normal
1.8138	10.10246	Merging	Normal
2.41378	9.50391	Merging	Normal
4.47629	7.44162	Merging	Normal
9.59434	2.32216	Merging	Normal
10.10246	1.8138	Merging	Normal
10.10246	1.81536	Merging	Normal
10.16427	1.75349	Merging	Normal
1.81505	10.10246	Merging	Normal
2.09801	9.81848	Merging	Normal
2.31954	9.59778	Merging	Normal
2.39313	9.52467	Merging	Normal
9.406	2.50993	Merging	Normal
9.406	2.50993	Merging	Normal
9.406	2.50993	Merging	Normal
2.50993	10.2168	Merging	Normal
9.34279	3.38523	Merging	Normal
9.82779	2.90058	Merging	Normal
2.50993	10.2168	Merging	Normal
2.50993	10.2168	Merging	Normal
2.53978	10.18729	Merging	Normal
2.64582	10.08174	Merging	Normal
3.0353	9.69197	Merging	Normal
9.34279	3.38523	Merging	Normal
9.34279	3.38523	Merging	Normal
9.82779	2.90058	Merging	Normal
9.82779	2.90058	Merging	Normal
10.32164	2.40517	Merging	Normal
3.32751	9.39927	Merging	Normal
9.81101	2.91599	Merging	Normal
10.2168	2.50993	Merging	Normal
10.2168	2.50993	Merging	Normal
3.32751	9.39927	Merging	Normal
3.32751	9.39927	Merging	Normal
9.34553	3.38251	Merging	Normal
9.34553	3.38251	Merging	Normal
9.81101	2.91599	Merging	Normal
9.81101	2.91599	Merging	Normal
9.92742	2.80115	Merging	Normal
10.2168	2.50993	Merging	Normal
10.2168	2.50993	Merging	Normal
10.2168	2.50993	Merging	Normal
10.2168	2.50993	Merging	Normal
10.2168	2.50993	Merging	Normal
9.34553	3.38251	Merging	Normal
10.2168	2.50993	Merging	Normal
10.2168	2.50993	Merging	Normal
2.37747	10.34934	Merging	Normal
2.50993	10.2168	Merging	Normal
2.50993	10.2168	Merging	Normal
9.34279	3.38523	Merging	Normal
9.82779	2.90058	Merging	Normal
2.37747	10.34934	Merging	Normal
2.37747	10.34934	Merging	Normal
2.50993	10.2168	Merging	Normal
2.50993	10.2168	Merging	Normal
2.50993	10.2168	Merging	Normal
2.50993	10.2168	Merging	Normal
2.53978	10.18729	Merging	Normal
2.64582	10.08174	Merging	Normal
3.0353	9.69197	Merging	Normal
3.36197	9.36535	Merging	Normal
9.34279	3.38523	Merging	Normal
9.34279	3.38523	Merging	Normal
9.82779	2.90058	Merging	Normal
9.82779	2.90058	Merging	Normal
10.1814	2.54658	Merging	Normal
10.32164	2.40517	Merging	Normal
10.32164	2.40517	Merging	Normal
2.55676	10.1719	Merging	Normal
2.55676	10.1719	Merging	Normal
2.90925	9.81876	Merging	Normal
9.30554	3.42131	Merging	Normal
9.30554	3.42131	Merging	Normal
9.45164	3.27555	Merging	Normal
9.81876	2.90925	Merging	Normal
9.91963	2.80818	Merging	Normal
9.91963	2.80844	Merging	Normal
10.10763	2.62083	Merging	Normal
10.10763	2.62083	Merging	Normal
2.91599	9.81101	Merging	Normal
10.04078	2.68638	Merging	Normal
10.34934	2.37747	Merging	Normal
2.54091	10.18729	Merging	Normal
2.91599	9.81101	Merging	Normal
2.91599	9.81101	Merging	Normal
3.32012	9.40845	Merging	Normal
10.04078	2.68638	Merging	Normal
10.04078	2.68638	Merging	Normal
10.11776	2.60925	Merging	Normal
10.22044	2.507	Merging	Normal
10.22044	2.507	Merging	Normal
10.34934	2.37747	Merging	Normal
10.34934	2.37747	Merging	Normal
2.40517	10.32164	Merging	Normal
2.80818	9.91955	Merging	Normal
3.38251	9.34553	Merging	Normal
3.38251	9.34543	Merging	Normal
9.34141	3.387	Merging	Normal
3.3306	9.39804	Merging	Normal
9.34141	3.387	Merging	Normal
9.34141	3.387	Merging	Normal
2.40517	10.32164	Merging	Normal
2.40517	10.32164	Merging	Normal
2.80818	9.91963	Merging	Normal
2.80818	9.91955	Merging	Normal
2.80818	9.91955	Merging	Normal
3.20232	9.52467	Merging	Normal
3.20232	9.52467	Merging	Normal
3.38251	9.34553	Merging	Normal
3.38251	9.34553	Merging	Normal
3.38251	9.34543	Merging	Normal
3.38251	9.34543	Merging	Normal
10.10632	2.62083	Merging	Normal
10.10632	2.62083	Merging	Normal
2.68638	10.04078	Merging	Normal
9.34141	3.387	Merging	Normal
9.34141	3.387	Merging	Normal
2.68638	10.04078	Merging	Normal
2.68638	10.04078	Merging	Normal
3.3306	9.39804	Merging	Normal
3.3306	9.39804	Merging	Normal
9.34141	3.387	Merging	Normal
9.34141	3.387	Merging	Normal
9.34141	3.387	Merging	Normal
9.34141	3.387	Merging	Normal
2.507	10.22044	Merging	Normal
2.54658	10.1814	Merging	Normal
2.62083	10.10763	Merging	Normal
2.62083	10.10632	Merging	Normal
2.6462	10.08174	Merging	Normal
3.42131	9.30554	Merging	Normal
9.36535	3.36197	Merging	Normal
9.52467	3.20232	Merging	Normal
9.92614	2.80115	Merging	Normal
10.1719	2.55676	Merging	Normal
9.62753	3.09946	Merging	Normal
10.28039	2.44725	Merging	Normal
9.62753	3.09946	Merging	Normal
9.62753	3.09946	Merging	Normal
10.28039	2.44725	Merging	Normal
10.28039	2.44725	Merging	Normal
9.39804	3.3306	Merging	Normal
9.69197	3.0353	Merging	Normal
10.18729	2.53978	Merging	Normal
2.53425	10.19285	Merging	Normal
2.80844	9.91955	Merging	Normal
2.90058	9.82779	Merging	Normal
3.387	9.34141	Merging	Normal
9.91955	2.80844	Merging	Normal
10.19285	2.53425	Merging	Normal
2.53425	10.19285	Merging	Normal
2.53425	10.19285	Merging	Normal
2.80844	9.91955	Merging	Normal
2.80844	9.91955	Merging	Normal
2.90058	9.82779	Merging	Normal
2.90058	9.82779	Merging	Normal
3.387	9.34141	Merging	Normal
3.387	9.34141	Merging	Normal
9.34543	3.38251	Merging	Normal
9.91955	2.80818	Merging	Normal
9.91955	2.80844	Merging	Normal
9.91955	2.80844	Merging	Normal
10.19285	2.53425	Merging	Normal
10.19285	2.53425	Merging	Normal
2.80115	9.92742	Merging	Normal
2.80115	9.92614	Merging	Normal
3.08991	9.63667	Merging	Normal
9.59778	3.12996	Merging	Normal
9.63667	3.08991	Merging	Normal
10.08174	2.64582	Merging	Normal
10.08174	2.6462	Merging	Normal
2.44725	10.28039	Merging	Normal
3.38523	9.34279	Merging	Normal
9.39927	3.32751	Merging	Normal
2.44725	10.28039	Merging	Normal
2.44725	10.28039	Merging	Normal
3.12996	9.59778	Merging	Normal
3.38523	9.34279	Merging	Normal
3.38523	9.34279	Merging	Normal
9.39927	3.32751	Merging	Normal
9.39927	3.32751	Merging	Normal
2.507	10.22044	Merging	Normal
2.62083	10.10763	Merging	Normal
2.62083	10.10632	Merging	Normal
3.42131	9.30554	Merging	Normal
9.52467	3.20232	Merging	Normal
10.1719	2.55676	Merging	Normal
3.08991	9.63667	Merging	Normal
9.59778	3.12996	Merging	Normal
9.63667	3.08991	Merging	Normal
10.08174	2.64582	Merging	Normal
3.38523	9.34279	Merging	Normal
3.12996	9.59778	Merging	Normal
3.38523	9.34279	Merging	Normal
3.38523	9.34279	Merging	Normal
2.60925	10.11776	Merging	Normal
3.27555	9.45164	Merging	Normal
9.39804	3.3306	Merging	Normal
9.39804	3.3306	Merging	Normal
9.40845	3.32012	Merging	Normal
9.69197	3.0353	Merging	Normal
10.18729	2.53978	Merging	Normal
10.18729	2.54091	Merging	Normal
2.53425	10.19285	Merging	Normal
2.80844	9.91955	Merging	Normal
2.90058	9.82779	Merging	Normal
3.09946	9.62753	Merging	Normal
3.387	9.34141	Merging	Normal
3.387	9.34141	Merging	Normal
9.91955	2.80844	Merging	Normal
10.19285	2.53425	Merging	Normal
2.53425	10.19285	Merging	Normal
2.53425	10.19285	Merging	Normal
2.80844	9.91963	Merging	Normal
2.80844	9.91955	Merging	Normal
2.80844	9.91955	Merging	Normal
2.90058	9.82779	Merging	Normal
2.90058	9.82779	Merging	Normal
3.09946	9.62753	Merging	Normal
3.09946	9.62753	Merging	Normal
3.387	9.34141	Merging	Normal
3.387	9.34141	Merging	Normal
3.387	9.34141	Merging	Normal
3.387	9.34141	Merging	Normal
9.34543	3.38251	Merging	Normal
9.34543	3.38251	Merging	Normal
9.91955	2.80818	Merging	Normal
9.91955	2.80818	Merging	Normal
9.91955	2.80844	Merging	Normal
9.91955	2.80844	Merging	Normal
10.19285	2.53425	Merging	Normal
10.19285	2.53425	Merging	Normal
1.67246	17.23081	Merging	Normal
1.67246	17.23081	Merging	Normal
9.50043	9.40415	Merging	Normal
16.50713	2.39727	Merging	Normal
16.50713	2.39727	Merging	Normal
17.37126	1.53336	Merging	Normal
17.37126	1.53336	Merging	Normal
1.67246	17.23081	Merging	Normal
9.50043	9.40415	Merging	Normal
16.50713	2.39727	Merging	Normal
16.50713	2.39727	Merging	Normal
17.37126	1.53336	Merging	Normal
17.37126	1.53336	Merging	Normal
1.8282	17.07702	Merging	Normal
1.8282	17.07702	Merging	Normal
2.7248	16.17905	Merging	Normal
2.7248	16.17905	Merging	Normal
2.7248	16.17849	Merging	Normal
2.7248	16.17849	Merging	Normal
2.7248	16.17849	Merging	Normal
2.7248	16.17849	Merging	Normal
9.40125	9.50391	Merging	Normal
9.40125	9.50391	Merging	Normal
15.86658	3.03814	Merging	Normal
15.86658	3.03814	Merging	Normal
17.32105	1.5841	Merging	Normal
17.32105	1.5841	Merging	Normal
1.8282	17.07702	Merging	Normal
1.8282	17.07702	Merging	Normal
2.7248	16.17905	Merging	Normal
2.7248	16.17849	Merging	Normal
2.7248	16.17849	Merging	Normal
9.40125	9.50391	Merging	Normal
15.86658	3.03814	Merging	Normal
15.86658	3.03814	Merging	Normal
17.32105	1.5841	Merging	Normal
1.8282	17.07702	Merging	Normal
2.7248	16.17905	Merging	Normal
2.7248	16.17905	Merging	Normal
2.7248	16.17905	Merging	Normal
2.7248	16.17905	Merging	Normal
2.7248	16.17849	Merging	Normal
2.7248	16.17849	Merging	Normal
2.7248	16.18001	Merging	Normal
9.40125	9.50391	Merging	Normal
9.40125	9.50391	Merging	Normal
11.43438	7.46998	Merging	Normal
15.86658	3.03814	Merging	Normal
17.14998	1.75349	Merging	Normal
17.14998	1.75349	Merging	Normal
17.32105	1.5841	Merging	Normal
17.32105	1.5841	Merging	Normal
1.8282	17.07702	Merging	Normal
2.7248	16.17905	Merging	Normal
2.7248	16.17905	Merging	Normal
2.7248	16.17849	Merging	Normal
