Frequency Merging-Normal Merging-Umklapp Splitting-Normal Splitting-Umklapp Total_DOS
1.5215215215215214 61.327089779074804 116.1357765084495 0.0 0.0 177.4628662875247
1.5415415415415414 68.50502078711098 130.6304736032093 0.0 0.0 199.13549439032087
1.5615615615615615 75.97686736380436 145.88571442106428 0.0 0.0 221.8625817848693
1.5815815815815815 83.59852790587058 161.61309598587846 0.0 0.0 245.2116238917498
1.6016016016016015 91.20224848327676 177.46759911130522 0.0 0.0 268.66984759458086
1.6216216216216217 98.60128415931915 193.05806280521887 0.0 0.0 291.65934696453974
1.6416416416416417 105.5964703634989 207.96265670333722 0.0 0.0 313.5591270668367
1.6616616616616617 111.98466778492262 221.7489590000303 0.0 0.0 333.73362678495283
1.6816816816816818 117.56881126881991 233.99763447549256 0.0 0.0 351.56644574431203
1.7017017017017018 122.16902610842168 244.32809182102042 0.0 0.0 366.4971179294425
1.7217217217217218 125.63401723768506 252.4239849354042 0.0 0.0 378.0580021730891
1.7417417417417418 127.85173893956387 258.05611502145905 0.0 0.0 385.90785396102217
1.7617617617617618 128.75826321386361 261.10027594607664 0.0 0.0 389.8585391599393
1.7817817817817818 128.3438192499351 261.5479115911237 0.0 0.0 389.891730841058
1.8018018018018018 126.6551876292659 259.50811340849526 0.0 0.0 386.1633010377635
1.8218218218218218 123.79398642029781 255.20041195638572 0.0 0.0 378.99439837668115
1.8418418418418419 119.9108400391443 248.93888760398121 0.0 0.0 368.8497276431242
1.8618618618618619 115.19591152603576 241.1091874976141 0.0 0.0 356.30509902365037
1.8818818818818819 109.86672931927687 232.1409239544775 0.0 0.0 342.0076532737542
1.901901901901902 104.15457747256166 222.4784996088862 0.0 0.0 326.6330770814496
1.921921921921922 98.29088613249328 212.55355945544466 0.0 0.0 310.84444558793905
1.941941941941942 92.49502628273648 202.7619769204075 0.0 0.0 295.2570032031445
1.961961961961962 86.96468134794812 193.44757926961316 0.0 0.0 280.4122606175603
1.981981981981982 81.86957303078788 184.89381138299393 0.0 0.0 266.76338441378283
2.002002002002002 77.34882122600972 177.3233784254612 0.0 0.0 254.67219965147092
2.022022022022022 73.51169553590252 170.90477218200766 0.0 0.0 244.41646771790997
2.042042042042042 70.44104915044609 165.76364235910285 0.0 0.0 236.20469150954943
2.062062062062062 68.19838461537738 161.9963608926447 0.0 0.0 230.19474550802218
2.0820820820820822 66.82933392836753 159.68293021443208 0.0 0.0 226.51226414279816
2.1021021021021022 66.3683628390835 158.89662795015593 0.0 0.0 225.26499078923862
2.1221221221221223 66.84172117982085 159.70841781127302 0.0 0.0 226.5501389910954
2.1421421421421423 68.26801991462202 162.18508916015176 0.0 0.0 230.45310907477523
2.1621621621621623 70.65626299809107 166.3811737757499 0.0 0.0 237.03743677384003
2.1821821821821823 74.00162853720562 172.32576512593207 0.0 0.0 246.32739366313595
2.2022022022022023 78.27970915245061 180.0062736032957 0.0 0.0 258.2859827557465
2.2222222222222223 83.44022558963852 189.3517575481672 0.0 0.0 272.79198313780535
2.2422422422422423 89.40137827662262 200.21868651646957 0.0 0.0 289.62006479309315
2.2622622622622623 96.04597957266594 212.38178974339363 0.0 0.0 308.42776931606085
2.2822822822822824 103.22032064757967 225.53205005827948 0.0 0.0 328.75237070585865
2.3023023023023024 110.73639982094723 239.28300861132612 0.0 0.0 350.01940843227277
2.3223223223223224 118.37772020919626 253.1854780216669 0.0 0.0 371.56319823086176
2.3423423423423424 125.90841086943328 266.74967275848525 0.0 0.0 392.65808362791597
2.3623623623623624 133.0849972765266 279.4728071082322 0.0 0.0 412.5578043847582
2.3823823823823824 139.66979891884543 290.86951172824837 0.0 0.0 430.53931064708956
2.4024024024024024 145.44470745572806 300.502067696016 0.0 0.0 445.94677515174163
2.4224224224224224 150.22402526675208 308.0074885701603 0.0 0.0 458.23151383691373
2.4424424424424425 153.86512927818737 313.1188781831434 0.0 0.0 466.9840074613272
2.4624624624624625 156.27595699648333 315.6791874589444 0.0 0.0 471.955144455424
2.4824824824824825 157.41866094881536 315.6463834088419 0.0 0.0 473.0650443576579
2.5025025025025025 157.30919984088197 313.0900034387106 0.0 0.0 470.39920327959226
2.5225225225225225 156.01307587970402 308.1799724175542 0.0 0.0 464.1930482972568
2.5425425425425425 153.63783124944612 301.16929855171537 0.0 0.0 454.80712980116164
2.5625625625625625 150.32323071216115 292.3727565188356 0.0 0.0 442.6959872309966
2.5825825825825826 146.23024191234236 282.14387039719645 0.0 0.0 428.3741123095405
2.6026026026026026 141.52995882485075 270.85242364925534 0.0 0.0 412.38238247410817
2.6226226226226226 136.3934978786296 258.86438578177166 0.0 0.0 395.2578836604024
2.6426426426426426 130.98365437140248 246.52562225881616 0.0 0.0 377.50927663021906
2.6626626626626626 125.44878186641343 234.15013110667513 0.0 0.0 359.59891297308974
2.6826826826826826 119.91900439241655 222.01291694654626 0.0 0.0 341.93192133896264
2.7027027027027026 114.50454791331276 210.34705392694283 0.0 0.0 324.85160184025904
2.7227227227227226 109.29573328598514 199.34406822076312 0.0 0.0 308.6398015067474
2.7427427427427427 104.36404075211762 189.1565285324063 0.0 0.0 293.5205692845246
2.7627627627627627 99.76364687166635 179.90168194526447 0.0 0.0 279.66532881693024
2.7827827827827827 95.5329367451207 171.66509862067178 0.0 0.0 267.1980353657903
2.8028028028028027 91.69567615204997 164.50355670229052 0.0 0.0 256.19923285433873
2.8228228228228227 88.26174654652816 158.4467573615579 0.0 0.0 246.70850390808644
2.8428428428428427 85.22755436089288 153.49785036935157 0.0 0.0 238.72540473024455
2.8628628628628627 82.57638427554488 149.6331132495147 0.0 0.0 232.20949752506075
2.8828828828828827 80.27904622734083 146.8014079698813 0.0 0.0 227.0804541972217
2.9029029029029028 78.29515664315595 144.92419544047695 0.0 0.0 223.2193520836321
2.9229229229229228 76.57530119860073 143.8968928262085 0.0 0.0 220.47219402480997
2.942942942942943 75.06416900397878 143.5922044473243 0.0 0.0 218.65637345130273
2.962962962962963 73.70455581780001 143.86575863138734 0.0 0.0 217.5703144491858
2.982982982982983 72.44194025884286 144.56397803852886 0.0 0.0 217.00591829737186
3.003003003003003 71.22917476133806 145.53365839427818 0.0 0.0 216.76283315561602
3.023023023023023 70.03072984435389 146.632304262776 0.0 0.0 216.6630341071294
3.043043043043043 68.82590560140673 147.73795033387108 0.0 0.0 216.5638559352763
3.063063063063063 67.61048737519167 148.75705552666727 0.0 0.0 216.36754290185894
3.083083083083083 66.39647121156739 149.62914644245166 0.0 0.0 216.02561765401913
3.103103103103103 65.20970508429943 150.3272230313785 0.0 0.0 215.536928115679
3.123123123123123 64.08555928033294 150.85349585973856 0.0 0.0 214.93905514007162
3.143143143143143 63.06301990913002 151.23072901162425 0.0 0.0 214.29374892075458
3.163163163163163 62.177853750932265 151.49020582126798 0.0 0.0 213.6680595722002
3.183183183183183 61.45568032218748 151.65798584563166 0.0 0.0 213.11366616781837
3.203203203203203 60.905873144188746 151.74155286952498 0.0 0.0 212.64742601371398
3.2232232232232234 60.51717347943865 151.71906585352409 0.0 0.0 212.23623933296216
3.2432432432432434 60.25573018092505 151.5331693676464 0.0 0.0 211.78889954857164
3.2632632632632634 60.06599319772824 151.0907144066824 0.0 0.0 211.15670760441168
3.2832832832832834 59.874520511521354 150.26886883453977 0.0 0.0 210.14338934606144
3.3033033033033035 59.59636006370176 148.92709808680834 0.0 0.0 208.52345815050975
3.3233233233233235 59.14329958131604 146.92354044757948 0.0 0.0 206.06684002889503
3.3433433433433435 58.43299685524008 144.13355476873733 0.0 0.0 202.56655162397738
3.3633633633633635 57.397857798900574 140.4678150707061 0.0 0.0 197.86567286960693
3.3833833833833835 55.99254545919352 135.8873384914532 0.0 0.0 191.87988395064698
3.4034034034034035 54.19917973812048 130.4132581432753 0.0 0.0 184.61243788139532
3.4234234234234235 52.02959786188088 124.12991451444903 0.0 0.0 176.15951237633007
3.4434434434434436 49.52444050483433 117.1808043268574 0.0 0.0 166.7052448316924
3.4634634634634636 46.74924571328814 109.75792978359864 0.0 0.0 156.50717549688704
3.4834834834834836 43.78810833998623 102.0859707865271 0.0 0.0 145.87407912651267
3.5035035035035036 40.73574209615563 94.40332611628895 0.0 0.0 135.13906821244478
3.5235235235235236 37.688928682298986 86.94235796274825 0.0 0.0 124.63128664504683
3.5435435435435436 34.73834162034865 79.91111162897761 0.0 0.0 114.64945324932609
3.5635635635635636 31.96160327039775 73.47841240396924 0.0 0.0 105.44001567436678
3.5835835835835836 29.418203850921962 67.76365363165897 0.0 0.0 97.18185748258077
3.6036036036036037 27.14662531944876 62.831897330620514 0.0 0.0 89.97852265006942
3.6236236236236237 25.163718463925317 58.69422613555408 0.0 0.0 83.85794459947944
3.6436436436436437 23.466121262094056 55.312708996657314 0.0 0.0 78.77883025875143
3.6636636636636637 22.033311729145588 52.60893693160954 0.0 0.0 74.64224866075493
3.6836836836836837 20.83177527627995 50.474875377284135 0.0 0.0 71.30665065356419
3.7037037037037037 19.819735855936045 48.7847570259547 0.0 0.0 68.60449288189061
3.7237237237237237 18.95193980095713 47.40686687459048 0.0 0.0 66.35880667554751
3.7437437437437437 18.18407070128039 46.21429733923391 0.0 0.0 64.39836804051414
3.7637637637637638 17.47648897934258 45.09402005095437 0.0 0.0 62.57050903029694
3.7837837837837838 16.79710858712925 43.953883798184776 0.0 0.0 60.750992385314
3.803803803803804 16.12332818465803 42.72737070432294 0.0 0.0 58.8506988889808
3.823823823823824 15.443015216590858 41.37610822826772 0.0 0.0 56.81912344485843
3.843843843843844 14.754595948720388 39.89024274618227 0.0 0.0 54.644838694902624
3.863863863863864 14.066336552699651 38.2868440153415 0.0 0.0 52.35318056804112
3.883883883883884 13.394917608509731 36.60654862636881 0.0 0.0 50.00146623487856
3.903903903903904 12.763416159461928 34.908685381294106 0.0 0.0 47.67210154075601
3.923923923923924 12.198823660715142 33.265172333428396 0.0 0.0 45.463995994143595
3.943943943943944 11.729249435528214 31.75354103304004 0.0 0.0 43.48279046856809
3.963963963963964 11.380987733423648 30.449524648790415 0.0 0.0 41.83051238221399
3.983983983983984 11.17565772240332 29.41972928435786 0.0 0.0 40.59538700676123
4.004004004004004 11.127651633334413 28.714970987052723 0.0 0.0 39.84262262038714
4.024024024024024 11.242136808424748 28.364881070097614 0.0 0.0 39.6070178785224
4.044044044044044 11.51384299746593 28.374338772024455 0.0 0.0 39.888181769490394
4.064064064064064 11.926820140047607 28.722170567025646 0.0 0.0 40.64899070707318
4.084084084084084 12.455272248522423 29.362359733141826 0.0 0.0 41.817631981664206
4.104104104104104 13.065464322256213 30.227752856361068 0.0 0.0 43.29321717861727
4.124124124124124 13.718572455868227 31.235960702100545 0.0 0.0 44.95453315796876
4.1441441441441444 14.37421890824045 32.2968689221917 0.0 0.0 46.6710878304321
4.1641641641641645 14.99432352499055 33.32094367510421 0.0 0.0 48.31526720009508
4.1841841841841845 15.546830171822055 34.22737969117955 0.0 0.0 49.77420986300162
4.2042042042042045 16.00884768667281 34.95112380866192 0.0 0.0 50.95997149533463
4.2242242242242245 16.368788213525725 35.4479278560286 0.0 0.0 51.81671606955447
4.2442442442442445 16.627191159154872 35.69683138922515 0.0 0.0 52.324022548379936
4.2642642642642645 16.79607772109061 35.699815652954456 0.0 0.0 52.495893374044925
4.2842842842842845 16.896869092350233 35.478755876549386 0.0 0.0 52.37562496889954
4.3043043043043046 16.95709478844103 35.07017044644433 0.0 0.0 52.027265234885114
4.324324324324325 17.00628751480066 34.51856387800475 0.0 0.0 51.524851392805154
4.344344344344345 17.071581450952735 33.86933817936482 0.0 0.0 50.94091963031758
4.364364364364365 17.17358242897181 33.16227637148632 0.0 0.0 50.33585880045807
4.384384384384385 17.323052003897324 32.42647980017632 0.0 0.0 49.74953180407381
4.404404404404405 17.518845380366788 31.67738999863698 0.0 0.0 49.19623537900365
4.424424424424425 17.7473795434441 30.916189714273386 0.0 0.0 48.66356925771743
4.444444444444445 17.98370598874956 30.131512474762445 0.0 0.0 48.11521846351201
4.464464464464465 18.194051054878706 29.30305430616053 0.0 0.0 47.497105361039274
4.484484484484485 18.339496114172864 28.406425649788716 0.0 0.0 46.74592176396178
4.504504504504505 18.380326468797918 27.418440806060463 0.0 0.0 45.798767274858
4.524524524524525 18.2805010476258 26.32203018799178 0.0 0.0 44.602531235617356
4.544544544544545 18.011694071248375 25.110069616898638 0.0 0.0 43.121763688146906
4.564564564564565 17.556432587841176 23.787624807622475 0.0 0.0 41.344057395463544
4.584584584584585 16.909987299473507 22.37236969403914 0.0 0.0 39.282356993512664
4.604604604604605 16.080847059555573 20.893211059109486 0.0 0.0 36.97405811866539
4.624624624624625 15.089793588779525 19.387398250151545 0.0 0.0 34.477191838931184
4.644644644644645 13.967765433919613 17.896583259496673 0.0 0.0 31.864348693416257
4.664664664664665 12.752835644062175 16.462403121920264 0.0 0.0 29.215238765982445
4.684684684684685 11.486709747460383 15.122177050389107 0.0 0.0 26.60888679784953
4.704704704704705 10.21117221984246 13.905251311433608 0.0 0.0 24.11642353127607
4.724724724724725 8.964873215259646 12.830401856089594 0.0 0.0 21.795275071349234
4.744744744744745 7.78076381202352 11.904540874872803 0.0 0.0 19.68530468689632
4.764764764764765 6.6843742769443715 11.12279394819325 0.0 0.0 17.807168225137637
4.784784784784785 5.693005384848332 10.46984352783568 0.0 0.0 16.16284891268398
4.804804804804805 4.815786405453399 9.922292538846373 0.0 0.0 14.738078944299758
4.824824824824825 4.05446010978457 9.45170369064289 0.0 0.0 13.506163800427437
4.844844844844845 3.404694647599982 9.027923719771717 0.0 0.0 12.432618367371708
4.864864864864865 2.8576977722298915 8.6223084859949 0.0 0.0 11.480006258224794
4.884884884884885 2.401918226482202 8.21051948522885 0.0 0.0 10.612437711711065
4.904904904904905 2.024655287874977 7.774654526686834 0.0 0.0 9.799309814561813
4.924924924924925 1.7134510016291882 7.304590899859474 0.0 0.0 9.018041901488663
4.944944944944945 1.457200250439317 6.798542270823857 0.0 0.0 8.255742521263185
4.964964964964965 1.2469721124741235 6.262944772221922 0.0 0.0 7.509916884696044
4.984984984984985 1.0765844718881277 5.711879115111383 0.0 0.0 6.788463586999501
5.005005005005005 0.9430075394285373 5.166293181735237 0.0 0.0 6.109300721163773
5.025025025025025 0.8466882057936299 4.653306770468451 0.0 0.0 5.499994976262079
5.045045045045045 0.7918854176201716 4.2058547114140445 0.0 0.0 4.997740129034217
5.065065065065065 0.787087975665688 3.8628583478768235 0.0 0.0 4.649946323542524
5.085085085085085 0.8455522941005221 3.670013800064997 0.0 0.0 4.515566094165515
5.105105105105105 0.985951528368855 3.6811567949748754 0.0 0.0 4.667108323343726
5.125125125125125 1.2330727550132048 3.960018986084252 0.0 0.0 5.193091741097448
5.145145145145145 1.6184404520604245 4.58204298218487 0.0 0.0 6.200483434245291
5.165165165165165 2.180688891711693 5.635789014783713 0.0 0.0 7.8164779064954075
5.185185185185185 2.9654616180867155 7.223364637778485 0.0 0.0 10.188826255865195
5.205205205205205 4.0245930379998995 9.45926200137258 0.0 0.0 13.48385503937242
5.225225225225225 5.414336176890611 12.467017789217952 0.0 0.0 17.881353966108513
5.245245245245245 7.192451727034179 16.37323883752689 0.0 0.0 23.565690564561088
5.265265265265265 9.414073003903454 21.2987738670867 0.0 0.0 30.71284687099022
5.285285285285285 12.126409274987031 27.347156798139324 0.0 0.0 39.47356607312643
5.305305305305305 15.362537054171751 34.59087836820787 0.0 0.0 49.95341542237973
5.325325325325325 19.13473578058102 43.05651596648343 0.0 0.0 62.191251747064456
5.345345345345345 23.42802121661414 52.71020052302547 0.0 0.0 76.13822173963928
5.365365365365365 28.194680282979004 63.44524224430511 0.0 0.0 91.63992252728366
5.385385385385385 33.35067684746862 75.07388899714486 0.0 0.0 108.42456584461345
5.405405405405405 38.77474725159448 87.32508063319017 0.0 0.0 126.09982788478443
5.425425425425425 44.31081939011389 99.84964950803953 0.0 0.0 144.16046889815215
5.445445445445445 49.77407338939293 112.23370901914979 0.0 0.0 162.00778240854348
5.465465465465465 54.960543635945434 124.02003098712916 0.0 0.0 178.98057462307455
5.485485485485485 59.65969313766619 134.73615558568807 0.0 0.0 194.39584872335504
5.505505505505505 63.66894132592575 143.92696015554418 0.0 0.0 207.59590148146967
5.525525525525525 66.80877087494558 151.18860582631206 0.0 0.0 217.9973767012576
5.545545545545545 68.93684535639126 156.2003362467123 0.0 0.0 225.13718160310322
5.565565565565565 69.9595829143661 158.75062445583188 0.0 0.0 228.71020737019788
5.585585585585585 69.83986411746231 158.75468160087624 0.0 0.0 228.5945457183389
5.605605605605605 68.59997954532763 156.26129916419836 0.0 0.0 224.86127870952532
5.625625625625625 66.31948442300833 151.44825950427352 0.0 0.0 217.7677439272818
5.645645645645645 63.12823884504735 144.60692586587606 0.0 0.0 207.73516471092407
5.665665665665665 59.19547861962885 136.11789876996502 0.0 0.0 195.31337738959456
5.685685685685685 54.716197546265356 126.4206053565164 0.0 0.0 181.13680290278197
5.7057057057057055 49.89636516687968 115.98023113259262 0.0 0.0 165.8765962994722
5.7257257257257255 44.93852769792242 105.25544874007748 0.0 0.0 150.1939764380001
5.7457457457457455 40.02915524484962 94.6699728717942 0.0 0.0 134.6991281166436
5.7657657657657655 35.32875078610583 84.59017971426913 0.0 0.0 119.91893050037498
5.7857857857857855 30.96529432221254 75.31003223500403 0.0 0.0 106.27532655721636
5.8058058058058055 27.031136360937225 67.04352808505304 0.0 0.0 94.0746644459905
5.8258258258258255 23.583049833873055 59.92399856768663 0.0 0.0 83.50704840155991
5.8458458458458455 20.644851642882326 54.00895476552471 0.0 0.0 74.65380640840696
5.865865865865866 18.21184180837634 49.288858931179306 0.0 0.0 67.50070073955565
5.885885885885886 16.256280123141515 45.69818931073774 0.0 0.0 61.95446943387928
5.905905905905906 14.73320470746138 43.12740337444996 0.0 0.0 57.86060808191137
5.925925925925926 13.586056015544205 41.43479107146946 0.0 0.0 55.02084708701366
5.945945945945946 12.75176000137655 40.457637689084464 0.0 0.0 53.209397690460975
5.965965965965966 12.165105024426197 40.02248820487941 0.0 0.0 52.1875932293055
5.985985985985986 11.762388711546814 39.95455400153329 0.0 0.0 51.71694271308007
6.006006006006006 11.484397560427832 40.08639959137755 0.0 0.0 51.57079715180544
6.026026026026026 11.278812233917884 40.26600184221082 0.0 0.0 51.54481407612875
6.046046046046046 11.102115873037416 40.36412882925191 0.0 0.0 51.46624470228922
6.066066066066066 10.921039482155738 40.280799849593066 0.0 0.0 51.201839331748815
6.086086086086086 10.71352801559463 39.95042526643272 0.0 0.0 50.66395328202734
6.106106106106106 10.469171399478137 39.34513654064217 0.0 0.0 49.814307940120294
6.126126126126126 10.18902882775278 38.475833747097894 0.0 0.0 48.66486257485069
6.146146146146146 9.884787423575101 37.390605166769255 0.0 0.0 47.275392590344346
6.166166166166166 9.57723573737718 36.17039213723968 0.0 0.0 45.74762787461688
6.186186186186186 9.294090952257985 34.92204528538394 0.0 0.0 44.216136237641955
6.206206206206206 9.067285284109337 33.7691998758073 0.0 0.0 42.83648515991672
6.226226226226226 8.92988045260129 32.84164359369194 0.0 0.0 41.771524046293344
6.246246246246246 8.912829303511609 32.264024061304525 0.0 0.0 41.176853364816054
6.266266266266266 9.041833578108085 32.14482435718968 0.0 0.0 41.186657935297745
6.286286286286286 9.33455270264063 32.566516990759524 0.0 0.0 41.901069693400174
6.306306306306306 9.798399715823775 33.57769830182742 0.0 0.0 43.376098017651216
6.326326326326326 10.429119014206924 35.18782427984046 0.0 0.0 45.616943294047445
6.346346346346346 11.210280274196608 37.36493898808948 0.0 0.0 48.57521926228602
6.366366366366366 12.11374880935354 40.036533171663606 0.0 0.0 52.1502819810171
6.386386386386386 13.101110830897394 43.09341674970944 0.0 0.0 56.19452758060675
6.406406406406406 14.125949492645878 46.39625521753401 0.0 0.0 60.52220471017991
6.426426426426427 15.136791700208956 49.78422341227024 0.0 0.0 64.92101511247928
6.446446446446447 16.08048407064332 53.08508386506113 0.0 0.0 69.1655679357045
6.466466466466467 16.905716143436237 56.12591047980939 0.0 0.0 73.03162662324554
6.486486486486487 17.566395325545283 58.743656629347655 0.0 0.0 76.31005195489296
6.506506506506507 18.024593755048084 60.794810010266346 0.0 0.0 78.81940376531436
6.526526526526527 18.25283142549836 62.16347925832498 0.0 0.0 80.41631068382344
6.546546546546547 18.235527873021706 62.76740841887633 0.0 0.0 81.00293629189785
6.566566566566567 17.96953848359477 62.56159937203799 0.0 0.0 80.53113785563299
6.586586586586587 17.463780796137378 61.53942098727617 0.0 0.0 79.00320178341374
6.606606606606607 16.73804021248528 59.73127851365197 0.0 0.0 76.46931872613719
6.626626626626627 15.821113572400575 57.20109088118854 0.0 0.0 73.02220445358903
6.646646646646647 14.748496051753907 54.040964405847284 0.0 0.0 68.78946045760104
6.666666666666667 13.559838325928396 50.36455084294535 0.0 0.0 63.92438916887379
6.686686686686687 12.296397241766648 46.299632578835684 0.0 0.0 58.59602982060242
6.706706706706707 10.998677997184586 41.98048877036098 0.0 0.0 52.979166767545465
6.726726726726727 9.704424952873193 37.54056715466239 0.0 0.0 47.244992107535516
6.746746746746747 8.447068616814672 33.105922689615646 0.0 0.0 41.5529913064303
6.766766766766767 7.2546847568273245 28.789792999973614 0.0 0.0 36.04447775680091
6.786786786786787 6.149473563639322 24.68856956101806 0.0 0.0 30.838043124657396
6.806806806806807 5.147726176770655 20.879301248920424 0.0 0.0 26.027027425691106
